,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn,Broadband conn
29,me2_207_7m,7mo,_03,0.6027504768356173,0.5100585115874873,0.6966208046056342,0.6048235076459381,0.5875109421525023
30,me2_205_7m,7mo,_03,0.8778709060490602,0.7950598033679709,0.7516452212499839,0.5988598844195947,0.6614523432974713
31,me2_215_7m,7mo,_03,0.9293563778892199,0.7872115239035944,0.7313072348509013,0.7097389183132093,0.7436564474702629
32,me2_217_7m,7mo,_03,0.7108865786287395,0.6773486928822007,0.7746760302665965,0.7417385309980944,0.7238441718694346
33,me2_104_7m,7mo,_03,0.7841970816331102,0.6250936868067465,0.45996722426830855,0.5347818186913768,0.5422039515204964
34,me2_120_7m,7mo,_03,0.6755955245407204,0.555664695681375,0.5623312424180604,0.4241158451080818,0.4860319618977023
35,me2_106_7m,7mo,_03,0.7889467943213117,0.8057309079602738,0.6414228340269876,0.5820532682887097,0.6177963853400198
36,me2_216_7m,7mo,_03,0.800579811537634,0.5793931814866806,0.4087467136648875,0.36989422869005906,0.4637607732341269
37,me2_114_7m,7mo,_03,0.7491778373319532,0.7355372043880632,0.41076085508491283,0.4520416052463107,0.4984716436428245
38,me2_211_7m,7mo,_03,0.8180254047386779,0.8643076343903805,0.5683616282398571,0.5170795632855385,0.5911368023590751
39,me2_116_7m,7mo,_03,0.6914374795548838,0.4429482098006669,0.48006108557914495,0.41137931736771355,0.41022303008137967
40,me2_113_7m,7mo,_03,0.5560012657120113,0.6691134443436356,0.59997156500004,0.6251001871167952,0.6229273265948982
41,me2_206_7m,7mo,_03,0.5872362582135184,0.5600646728172815,0.6440585042161413,0.3676130760992331,0.458432133327479
42,me2_127_7m,7mo,_03,0.6165716675084998,0.46147980251440357,0.07600099002184202,0.17846815201261082,0.21504636964560572
43,me2_218_7m,7mo,_03,0.7461741400368116,0.6204123794640342,0.5282687735451992,0.5341081596406517,0.5703471964758648
44,me2_204_7m,7mo,_03,0.6935536624749152,0.6902242742208741,0.7575488939882594,0.569733118307671,0.6290124611334543
45,me2_101_7m,7mo,_03,0.7470597721105439,0.6275841377542468,0.5815016199942761,0.6432395331007957,0.6403049909189352
46,me2_111_7m,7mo,_03,0.5804002831715719,0.5752212466734848,0.6206192413957994,0.5677794241175013,0.5801089376622092
47,me2_221_7m,7mo,_03,0.6276213170104955,0.688090329672634,0.48243814529960616,0.5188787387766887,0.5356819860099954
48,me2_128_7m,7mo,_03,0.8918540787716432,0.9178663367914359,0.6550365898475821,0.5188883443280187,0.6172962612368296
49,me2_209_7m,7mo,_03,0.6088641329319917,0.30540014005091,0.4810320551926452,0.465953248567882,0.45868013658065737
50,me2_212_7m,7mo,_03,0.8064498654016093,0.7838027304532444,0.8037493408892589,0.6896289466615732,0.7150961326746773
51,me2_117_7m,7mo,_03,0.9153563130456808,0.7477440111515238,0.6543171972274617,0.7198152857797951,0.7213936128988189
52,me2_119_7m,7mo,_04,0.647208226366122,0.5756923704245704,0.5481337887127677,0.455742964598114,0.4923766426013394
53,me2_220_7m,7mo,_04,0.42002867282432077,0.47812906419616147,0.1598370978029479,0.2635271776148453,0.2995564423892115
54,me2_203_7m,7mo,_04,0.4982336685385639,0.5104156047953992,0.5266765408462072,0.35689402684766325,0.39479356875782995
55,me2_207_7m,7mo,_04,0.6049469939301758,0.610050974680487,0.6977850153379717,0.45505012398655276,0.5087186972038945
56,me2_205_7m,7mo,_04,0.8852798131543397,0.7299126493183252,0.47410473865193953,0.32666006407594333,0.43807195890518885
57,me2_215_7m,7mo,_04,0.5738054159150459,0.28815615802379246,0.50688251640573,0.4648515334773892,0.47087755486713206
58,me2_217_7m,7mo,_04,0.769385465855408,0.6366522441083725,0.5208769010159421,0.5234310827687634,0.5398217408250836
