,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn
40,me2_113_7m,7mo,_03,0.7236894780326494,0.631375648154508,0.5767126818085532,0.6575244424572476
41,me2_206_7m,7mo,_03,0.7589817691157266,0.5803066977742057,0.41363416600942,0.4183050261035131
42,me2_127_7m,7mo,_03,0.9213646715774684,0.876300034306155,0.7459487636382987,0.6697037343304679
43,me2_218_7m,7mo,_03,0.6704967885045184,0.6810887404999199,0.7510263518330148,0.7206550720044305
44,me2_204_7m,7mo,_03,0.8436063009726278,0.8884784212204215,0.8542101259709121,0.5656120198218065
45,me2_101_7m,7mo,_03,0.6990558189410856,0.273144751163331,0.2134479600229429,0.20637645529624352
46,me2_111_7m,7mo,_03,0.3023616593390474,0.4494016312525366,0.681136749367762,0.49261458561836285
47,me2_221_7m,7mo,_03,0.7317045228407796,0.8087386312832067,0.6893759092278996,0.5547872396756142
48,me2_128_7m,7mo,_03,0.9804171721883633,0.9719504159392104,0.847473713615545,0.7557355280841918
49,me2_209_7m,7mo,_03,0.7264863214346511,0.5238653124397044,0.6678581402786495,0.575281037849659
50,me2_212_7m,7mo,_03,0.48130063155715797,0.5438910156370903,0.5526247194158832,0.46469479589693724
51,me2_117_7m,7mo,_03,0.9613618426044314,0.9307290187387305,0.925834275422382,0.8140017718598884
52,me2_119_7m,7mo,_04,0.7276073584508473,0.6400424111341599,0.4324866642244361,0.3963494476087705
53,me2_220_7m,7mo,_04,0.6939298413871735,0.43040251711976946,0.5069990442559229,0.5769333068567303
54,me2_203_7m,7mo,_04,0.8639254780649684,0.6027342983321208,0.6861402519914913,0.5766756629002819
55,me2_207_7m,7mo,_04,0.363937814936387,0.21978897470348754,0.4497114853924407,0.36125860011601996
56,me2_205_7m,7mo,_04,0.23888918878853785,0.34523564009167146,0.4637981493196346,0.4151073419414581
57,me2_215_7m,7mo,_04,0.8011501625733286,0.6463876328434519,0.5142033224326503,0.5624413790255537
58,me2_217_7m,7mo,_04,0.9037662024943452,0.7145129858198765,0.8051044620874891,0.7067445473365713
59,me2_104_7m,7mo,_04,0.9623920719150123,0.947742545203196,0.7530400394740555,0.6476503115746096
60,me2_120_7m,7mo,_04,0.9244518490139091,0.9204407750003744,0.9292749647847688,0.8653078211435431
61,me2_106_7m,7mo,_04,0.926186932811593,0.8809245881460875,0.747202238126552,0.7897095857099603
62,me2_216_7m,7mo,_04,0.43866852951792956,0.6175592359307325,0.5796054981749945,0.6625846604685054
63,me2_114_7m,7mo,_04,0.9651571599514305,0.821752325258529,0.4789779721120746,0.5508646612823765
64,me2_211_7m,7mo,_04,0.6647288889726757,0.507153069803697,0.37786087920427314,0.30912144051630586
65,me2_116_7m,7mo,_04,0.45744698327304345,0.5772298652354639,0.3990377507355919,0.4851661059520891
66,me2_113_7m,7mo,_04,0.6032652968476888,0.5978323046050957,0.5553735885389663,0.5162411131222848
67,me2_206_7m,7mo,_04,0.589048265919462,0.4229478029862154,0.42081926461307867,0.349246549044698
68,me2_127_7m,7mo,_04,0.630743363302539,0.5033883173241337,0.4669684616967151,0.32858569538113414
69,me2_218_7m,7mo,_04,0.7383791856906067,0.6229367817772353,0.6467188802865966,0.6391864824493019
70,me2_204_7m,7mo,_04,0.8781250538278683,0.7224317562129677,0.7872421106328547,0.6055721576394494
71,me2_101_7m,7mo,_04,0.5072690129528793,0.6176624440990652,0.508211382682081,0.5345798337470138
72,me2_111_7m,7mo,_04,0.6473066197782444,0.512441765459526,0.4143801460191144,0.5508748686550394
73,me2_221_7m,7mo,_04,0.8995446906194127,0.8211247581655722,0.7403838956293084,0.8093130455498415
74,me2_128_7m,7mo,_04,0.9224581920251043,0.8982129496600209,0.8229763469548417,0.6717380012699824
75,me2_209_7m,7mo,_04,0.6678147497645013,0.7287934729561938,0.7295034697694092,0.5038610334648528
76,me2_212_7m,7mo,_04,0.6207214136735371,0.7196390472295368,0.7886879243197388,0.7469094539118369
77,me2_117_7m,7mo,_04,0.4978301685689767,0.657526927790416,0.40124460616179747,0.5361383329568438
78,me2_112_11m,11mo,_02,0.7920458738014416,0.5919038370575971,0.3741225679897252,0.29545655766937134
79,me2_129_11m,11mo,_02,0.8012292597598814,0.6270553132870524,0.6809243231413898,0.6777570260398751
80,me2_315_11m,11mo,_02,0.7505406016140378,0.5693791383017692,0.36372712503967347,0.393498217005307
81,me2_325_11m,11mo,_02,0.835161385810886,0.7922842131448667,0.7298397974266213,0.7737914532632214
82,me2_301_11m,11mo,_02,0.6105811068490266,0.4162871323759102,0.5001704918246228,0.4558247073594098
83,me2_304_11m,11mo,_02,0.880688504043357,0.8544165184941795,0.7642851305333527,0.7665477907083933
