,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn,Broadband conn
0,me2_119_7m,7mo,_02,0.6855879707664824,0.36675050727257685,0.3313489753403719,0.34519545692377973,0.38752290419320784
1,me2_220_7m,7mo,_02,0.6436293786919407,0.4712685293326757,0.6390577377379378,0.4220237761101627,0.46438389489001475
2,me2_203_7m,7mo,_02,0.7028263912484942,0.3933631656400261,0.5858256758073415,0.3215673934111727,0.4096345818162269
3,me2_207_7m,7mo,_02,0.7327244429144188,0.6163288020962532,0.6136946540003294,0.5200456480391141,0.5515837687456826
4,me2_205_7m,7mo,_02,0.6358915338793694,0.597588790604866,0.29291588551069336,0.5467173846655601,0.527941673645683
5,me2_215_7m,7mo,_02,0.7838141245583272,0.6947000573128392,0.777426080081883,0.6746498083180706,0.699485974492396
6,me2_217_7m,7mo,_02,0.7012115082642749,0.5939552271153575,0.600702391056745,0.5660253625931042,0.5976891761999635
7,me2_104_7m,7mo,_02,0.631277886485164,0.4940116649594355,0.5754352772371153,0.47491935979863703,0.5109712383003562
8,me2_120_7m,7mo,_02,0.8284777637555569,0.7803848145059019,0.6565450818418722,0.6711919384838931,0.6776057334845142
9,me2_106_7m,7mo,_02,0.6810642760506153,0.6020782975773443,0.546725522248119,0.4276464298173886,0.4867076794240876
10,me2_216_7m,7mo,_02,0.8067688666534836,0.563380494252989,0.49691345927343106,0.47222696539663267,0.5266633824808753
11,me2_114_7m,7mo,_02,0.8753330371413344,0.7158629746851316,0.6444827084716614,0.5138644106083518,0.6060477639736136
12,me2_211_7m,7mo,_02,0.8588695105755778,0.591560241733572,0.7240474512355372,0.6589974351113024,0.6618353497095353
13,me2_116_7m,7mo,_02,0.7415147119210103,0.7916761053193417,0.5415218280694063,0.48791262415059156,0.5567848931865518
14,me2_113_7m,7mo,_02,0.44629152663584115,0.6218323687196647,0.4037195372534763,0.3835974216888836,0.42753560780860655
15,me2_206_7m,7mo,_02,0.6209162432891637,0.6300622158550319,0.5071097562079256,0.34510190247905775,0.4197722060274851
16,me2_127_7m,7mo,_02,0.7744503797625011,0.7954626044711844,0.7772466904193746,0.683677245811409,0.7097686115926382
17,me2_218_7m,7mo,_02,0.7348159204279034,0.7421665646095047,0.3851479481689443,0.6474291226801937,0.6050987904890779
18,me2_204_7m,7mo,_02,0.7670113185046472,0.5307556123614754,0.2497732402633183,0.43563158173402206,0.44558626024866255
19,me2_101_7m,7mo,_02,0.7057258453889073,0.6678955323666521,0.3993906636678061,0.37695468109190633,0.4638517933156531
20,me2_111_7m,7mo,_02,0.6058258373249971,0.4377588018283877,0.41214730890265394,0.4595005424657149,0.4669492477586496
21,me2_221_7m,7mo,_02,0.8774200535869736,0.7591879068002296,0.7451037730528993,0.6359875912071234,0.6821228859359312
22,me2_128_7m,7mo,_02,0.8555260953237448,0.6359862502240018,0.5197292289134683,0.3475066971459126,0.4624639319926675
23,me2_209_7m,7mo,_02,0.6682265222063127,0.5654209477021382,0.6277678393444307,0.45781555216149317,0.5353496891914289
24,me2_212_7m,7mo,_02,0.651862280015943,0.6116946708053939,0.6226320076668328,0.6341664474952957,0.6233409224892635
25,me2_117_7m,7mo,_02,0.8971871812746586,0.7001544233623066,0.6512160406083755,0.7339879294854057,0.7145279105368604
26,me2_119_7m,7mo,_03,0.633096402927479,0.4135666388555415,0.43893466713055845,0.450520507826675,0.4610277813373253
27,me2_220_7m,7mo,_03,0.9265012916256388,0.829305790942807,0.676513205195583,0.4332613652269907,0.5690881374101123
28,me2_203_7m,7mo,_03,0.9244069339550465,0.7917303676084816,0.7759814751781345,0.6261577095013103,0.6995489345017609
29,me2_207_7m,7mo,_03,0.5502393437201207,0.42597495817327874,0.4591161665859185,0.3474422201108362,0.38970379837986713
30,me2_205_7m,7mo,_03,0.7361846066921693,0.8337999638896679,0.725713586311879,0.74512766515961,0.7366893364588393
31,me2_215_7m,7mo,_03,0.9011363245685907,0.8159219152986874,0.7768303068934397,0.7339380491885059,0.753831596545682
32,me2_217_7m,7mo,_03,0.7629593448429491,0.8106904405710997,0.6634941800898424,0.6631367016549461,0.6814337123196864
33,me2_104_7m,7mo,_03,0.46144950888025904,0.6306859672993933,0.561546634240879,0.5514938781318874,0.5490782831922923
34,me2_120_7m,7mo,_03,0.7777517534752254,0.8374163197878511,0.728025912940592,0.567304144759398,0.6351118592602875
35,me2_106_7m,7mo,_03,0.6703665873604093,0.6633768339342389,0.7881757987124085,0.5330012978717618,0.5966741322132477
36,me2_216_7m,7mo,_03,0.8231228655030414,0.45856530698484443,0.5938627859643908,0.5210050874535165,0.5657960400321628
37,me2_114_7m,7mo,_03,0.8959452581020163,0.7781498906208152,0.6168605864094462,0.5392580017557957,0.5973042505510927
38,me2_211_7m,7mo,_03,0.7592750050314172,0.774897051029139,0.543401499178911,0.5157933510254875,0.5510104837389841
39,me2_116_7m,7mo,_03,0.6834543177487219,0.7430042692017235,0.681229084506106,0.5071830755751061,0.5549597754537396
40,me2_113_7m,7mo,_03,0.6260195835269173,0.5438357703237121,0.50603870752676,0.5356747609537966,0.5470159561251341
41,me2_206_7m,7mo,_03,0.588413300995859,0.5432474766181116,0.48402746379092715,0.45966007858168373,0.4808054291073236
42,me2_127_7m,7mo,_03,0.7231065845962221,0.3934472225125736,0.32535086709895267,0.27843258303779916,0.35535841229434095
43,me2_218_7m,7mo,_03,0.6523715019393607,0.7200915664754097,0.6385478466048342,0.42976998014616663,0.5179292242488797
44,me2_204_7m,7mo,_03,0.7650808490749795,0.7488097731036898,0.8159830154336143,0.4006074740269185,0.5560799217692555
45,me2_101_7m,7mo,_03,0.5418863836243334,0.32975940590453,0.4445965255900772,0.5365941322490205,0.491082827783201
46,me2_111_7m,7mo,_03,0.3631303198372333,0.5352409085768262,0.5751097599346695,0.36537868126499085,0.4123956993281431
47,me2_221_7m,7mo,_03,0.6123484018392545,0.730827453167045,0.6034686510897761,0.5619203686010174,0.5782102431711386
48,me2_128_7m,7mo,_03,0.8770032667333644,0.9243220952987855,0.6813050903799581,0.6087800803742506,0.6582618636539944
49,me2_209_7m,7mo,_03,0.8107833956200485,0.6614685980598596,0.6820342612654408,0.4444244539578795,0.5212367921657277
50,me2_212_7m,7mo,_03,0.789947677195037,0.8034426125940747,0.7735905842738486,0.5800486360392646,0.6377239620251701
51,me2_117_7m,7mo,_03,0.796825581987322,0.6048899091900909,0.6719840468513096,0.5258966159108213,0.5944823995908676
52,me2_119_7m,7mo,_04,0.6558764692785543,0.4592546891769657,0.3821860343223879,0.30705881924064315,0.38871488541916355
53,me2_220_7m,7mo,_04,0.7812399446466755,0.7306124815481768,0.45472491879694266,0.30132666001330094,0.4127411530806844
54,me2_203_7m,7mo,_04,0.7020026154256573,0.6739705285302701,0.5543084376112066,0.43774967486823785,0.5130164641887862
55,me2_207_7m,7mo,_04,0.6767108730361184,0.5708194601521115,0.6726266191428997,0.3871840063766165,0.4829849693887213
56,me2_205_7m,7mo,_04,0.5784771703071061,0.5260684621842266,0.4230817316965535,0.22841397604706817,0.31656533158098127
57,me2_215_7m,7mo,_04,0.5653202156050463,0.45990074864254893,0.3840772994782533,0.4246194942733237,0.4387937711677675
58,me2_217_7m,7mo,_04,0.8911399040301929,0.8122175840285086,0.7007705998801813,0.6118491084573119,0.6641345432367379
59,me2_104_7m,7mo,_04,0.9617196282454543,0.8262725853349353,0.6339407323259818,0.6575394286850483,0.6970051079002393
60,me2_120_7m,7mo,_04,0.9164781452880619,0.8407679569687821,0.7477019628996224,0.6377726848087345,0.7173988398677439
61,me2_106_7m,7mo,_04,0.7569992212522707,0.861496021484479,0.6884274900776878,0.6250796467342952,0.6697388885827819
62,me2_216_7m,7mo,_04,0.6048601252336796,0.6648704611654818,0.6105330318447993,0.4641439753512678,0.5231961321409193
63,me2_114_7m,7mo,_04,0.7435662751192721,0.5566281514078297,0.5766224400577912,0.41862917423984525,0.501936118711994
64,me2_211_7m,7mo,_04,0.7911741773642738,0.8234988582036614,0.608842984716547,0.36749127241819773,0.5007990346563846
65,me2_116_7m,7mo,_04,0.6308062664480748,0.7049075591221958,0.6680410031301414,0.47446459931812746,0.5270967843369234
66,me2_113_7m,7mo,_04,0.712456949797433,0.6687838570612135,0.5062942416824522,0.5668670675426528,0.5749888596629215
67,me2_206_7m,7mo,_04,0.7581477751647826,0.5469052659115813,0.6656665284604774,0.44391892503500424,0.5167334684594777
68,me2_127_7m,7mo,_04,0.6226422609999857,0.4768872589803402,0.4435698326413122,0.33065346209516017,0.3920932746595198
69,me2_218_7m,7mo,_04,0.5407328051364694,0.6359468923978925,0.3791234907433597,0.4668397490079752,0.4692200739630652
70,me2_204_7m,7mo,_04,0.8133665426647508,0.7378022058887715,0.7128022162256297,0.4666473557985738,0.5559078342187046
71,me2_101_7m,7mo,_04,0.7157431430497656,0.7168617759034173,0.42229253205905126,0.39957418345380896,0.4860707596491365
72,me2_111_7m,7mo,_04,0.8309010556518172,0.7207436668493973,0.7002215666211756,0.3013903851565209,0.4713219920458681
73,me2_221_7m,7mo,_04,0.7060694507593208,0.6809489283870525,0.5714110024448068,0.6463706655748982,0.6314584243080159
74,me2_128_7m,7mo,_04,0.6611485360299089,0.6194294264246907,0.45822182026974617,0.5914904624240912,0.5934060067116382
75,me2_209_7m,7mo,_04,0.712948793501449,0.4589459103159193,0.30258678882891404,0.4908177808999966,0.4765573382095773
76,me2_212_7m,7mo,_04,0.6072189981518205,0.6542287320319568,0.4893094139312129,0.5748523197013754,0.5655013327401653
77,me2_117_7m,7mo,_04,0.8043337750575603,0.7378029007823304,0.4859502113575026,0.536407020068794,0.5859358028849266
78,me2_112_11m,11mo,_02,0.6759898190949368,0.5577762350831599,0.28498760030540454,0.38677298176553604,0.41509391685195013
79,me2_129_11m,11mo,_02,0.7747564101234421,0.6797001313320515,0.713700913229105,0.6608534501973181,0.6778923633229895
80,me2_315_11m,11mo,_02,0.700192379161041,0.35869212252655835,0.44965992514280945,0.41942418154018407,0.44505623090464674
81,me2_325_11m,11mo,_02,0.5009649965724884,0.6631738475390372,0.5398194894147899,0.5917805782234674,0.5833736155387814
82,me2_301_11m,11mo,_02,0.5028290273342811,0.4093021043829071,0.43689802564547103,0.4507275981016221,0.44155974364075407
83,me2_304_11m,11mo,_02,0.7495430035135665,0.6265782674946848,0.46346064110987834,0.44309408791831034,0.5082087260149547
84,me2_122_11m,11mo,_02,0.710030661316325,0.34208163895206256,0.3839683834098345,0.34476677769511926,0.40571790978572986
85,me2_323_11m,11mo,_02,0.6893480653795799,0.4535648933803732,0.4100452177935086,0.5343611416455549,0.5077003820836211
86,me2_311_11m,11mo,_02,0.731389795194807,0.518013715925333,0.4888289416723627,0.48402606631811357,0.5035846710667511
87,me2_124_11m,11mo,_02,0.4023648240957886,0.14826717452674668,0.2225027818721398,0.36358680976250507,0.3273872980580412
88,me2_314_11m,11mo,_02,0.5445438718374778,0.548446299033118,0.3612219420922541,0.23737885744846698,0.298823817590723
89,me2_303_11m,11mo,_02,0.8391400988691612,0.6861679931112122,0.3661764520864423,0.48583665072404436,0.523202440082713
90,me2_102_11m,11mo,_02,0.4755875828181466,0.5214731364102867,0.5151464397507955,0.4306344038520734,0.44839736011670717
91,me2_309_11m,11mo,_02,0.45863978442894,0.6109229025151335,0.3933349261401336,0.4741783905035126,0.4769796013007329
92,me2_313_11m,11mo,_02,0.6678318474341084,0.5717056213809586,0.7711256238138757,0.5952355054703315,0.6189367545710011
93,me2_108_11m,11mo,_02,0.7023135124395703,0.394998453396173,0.625910254909812,0.5266366619957847,0.5383952779694721
