,sub_id,age,condition,Delta conn,Theta conn,Alpha conn,Beta conn,Broadband conn
0,me2_119_7m,7mo,_02,0.016118386768074193,0.011132724864823813,0.029879443908487277,0.009487084845091047,0.014478206456067247
1,me2_220_7m,7mo,_02,0.03984096209033185,0.012637427559745864,0.0204772211330174,0.011308803341565967,0.01866689574650711
2,me2_203_7m,7mo,_02,0.02101626999627795,0.01932842490317694,0.02752780683622429,0.012275127843110327,0.017477518778829516
3,me2_207_7m,7mo,_02,0.011847030400676287,0.005314535839157961,0.004474605877108539,0.0007652646444387452,0.0030612701489440798
4,me2_205_7m,7mo,_02,0.041970182494796573,0.007604146584516086,0.0024518050690399006,0.0019033843588475913,0.00681952780394059
5,me2_215_7m,7mo,_02,0.03017813275691804,0.011157574502854695,0.0649510889570191,0.034811386401463994,0.038075921529671805
6,me2_217_7m,7mo,_02,0.017408677674099496,0.023317643599853985,0.0018468786112130064,0.0014886149565280706,0.005363462682472831
7,me2_104_7m,7mo,_02,0.025105979294020128,0.004304114628108579,0.00423799455008817,0.0021915486284700063,0.004868513117186703
8,me2_120_7m,7mo,_02,0.02107403735644627,0.04755059096847766,0.06325206596684532,0.006085994758432931,0.020780353011284367
9,me2_106_7m,7mo,_02,0.037745113268898435,0.009969629114674028,0.007746578160615882,0.0073951105494060336,0.011090075728135838
10,me2_216_7m,7mo,_02,0.06510307627123409,0.0033898957780560623,0.013041543202937909,0.012296909782041305,0.014187329465806258
11,me2_114_7m,7mo,_02,0.045791408871194865,0.059286197804083875,0.022477630464461607,0.004015500687551649,0.01615848376206642
12,me2_211_7m,7mo,_02,0.04741955931053713,0.03592091866538819,0.007044305740286544,0.0030096213351731194,0.010804937863331364
13,me2_116_7m,7mo,_02,0.12497720720412817,0.11627973276501848,0.056117769314630916,0.005417319342643601,0.03712796111325449
14,me2_113_7m,7mo,_02,0.01846672428115823,0.0020737277059130754,0.006732894559778457,0.004631891227308746,0.005561243047557409
15,me2_206_7m,7mo,_02,0.13723294034518804,0.011519766463060976,0.014855203950512517,0.00530309117757117,0.020095678755576864
16,me2_127_7m,7mo,_02,0.0492858683242281,0.036734061031562265,0.04102275936371414,0.006574082872887233,0.02099709811693008
17,me2_218_7m,7mo,_02,0.05890546763464014,0.04895265806136239,0.01673873077440979,0.005978472836892985,0.01611442989880044
18,me2_204_7m,7mo,_02,0.03543605382210055,0.0207050584429974,0.0017497417017488157,0.014592429984115564,0.013480665663617657
